source_document,chunk_id,text_chunk
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_59,"1921, s. 2, for “twenty-four”. 3. Section 64 renumbered as sub-section (1) thereof by Act 55 of 2002, s. 3 (w.e.f. 6-2-2003). 4. Ins. by s. 3, ibid, (w.e.f. 6-2-2003). 18 68. Presentment for payment of instrument payable at specified place and not elsewhere.—A promissory note, bill of exchange or cheque made, drawn or accepted payable at a specified place and not elsewhere must, in order to charge any party thereto, be presented for payment at that place. 69. Instrument payable at specified place.—A promissory note or bill of exchange made, drawn or accepted payable at a specified place must, in order to charge the maker or drawer thereof, be presented for payment at that place. 70. Presentment where no exclusive place specified.—A promissory note or bill of exchange, not made payable as mentioned in sections 68 and 69, must be presented for payment at the place of business (if any), or at the usual residence, of the maker, drawee or acceptor thereof, as the case may be. 71."
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_60,"as mentioned in sections 68 and 69, must be presented for payment at the place of business (if any), or at the usual residence, of the maker, drawee or acceptor thereof, as the case may be. 71. Presentment when maker, etc., has no known place of business or residence.—If the maker, drawee or acceptor of a negotiable instrument has no known place of business or fixed residence, and no place is specified in the instrument for presentment for acceptance or payment such presentment may be made to him in person wherever he can be found. 72. Presentment of cheque to charge drawer.— 1[Subject to the provisions of section 84,] a cheque must, in order to charge the drawer, be presented at the bank upon which it is drawn before the relation between the drawer and his banker has been altered to the prejudice of the drawer. 73. Presentment of cheque to charge any other person.—A cheque must, in order to charge any person except the drawer, be presented within a reasonable time after delivery"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_61,"the prejudice of the drawer. 73. Presentment of cheque to charge any other person.—A cheque must, in order to charge any person except the drawer, be presented within a reasonable time after delivery thereof by such person. 74. Presentment of instrument payable on demand.—Subject to the provisions of section 31, a negotiable instrument payable on demand must be presented for payment within a reasonable time after it is received by the holder. 75. Presentment by or to agent, representative of deceased, or assignee of insolvent.— Presentment for acceptance or payment may be made to the duly authorized agent of the drawee, maker or accept or, as the case may be, or, where the drawee, maker or acceptor has died, to his legal representative, or, where he has been declared an insolvent, to his assignee. 2[75A. Excuse for delay in presentment for acceptance or payment—Delay in presentment 3[for acceptance or payment] is excused if the delay is caused by circumstances beyond the control of"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_62,"assignee. 2[75A. Excuse for delay in presentment for acceptance or payment—Delay in presentment 3[for acceptance or payment] is excused if the delay is caused by circumstances beyond the control of the holder, and not imputable to his default, misconduct or negligence. When the cause of delay ceases to operate, presentment must be made within a reasonable time.] 76. When presentment unnecessary.—No presentment for payment is necessary, and the instrument is dishonoured at the due date for presentment, in any of the following cases:— (a) if the maker, drawee or acceptor intentionally prevents the presentment of the instrument, or, if the instrument being payable at his place of business, he closes such place on a business day during the usual business hours, or, if the instrument being payable at some other specified place, neither he nor any person authorized to pay it attends at such place during the usual business hours, or, if the instrument not being payable at any specified"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_63,"payable at some other specified place, neither he nor any person authorized to pay it attends at such place during the usual business hours, or, if the instrument not being payable at any specified place, he cannot after due search be found; (b) as against any party sought to be charged therewith, if he has engaged to pay notwithstanding non-presentment; (c) as against any party if, after maturity, with knowledge that the instrument has not been presented— he makes a part payment on account of the amount due on the instrument, or promises to pay the amount due thereon in whole or in part, 1. Ins. by Act 6 of 1897, s. 2. 2. Ins. by Act 25 of 1920, s. 2. 3. Subs. by Act 12 of 1921, s. 3, for “for payment”. 19 or otherwise waives his right to take advantage of any default in presentment for payment; (d) as against the drawer, if the drawer could not suffer damage from the want of such presentment. 77. Liability of banker for negligently dealing with bill presented for payment.—When a"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_64,"payment; (d) as against the drawer, if the drawer could not suffer damage from the want of such presentment. 77. Liability of banker for negligently dealing with bill presented for payment.—When a bill of exchange, accepted payable at a specified bank, has been duly presented there for payment and dishonoured, if the banker so negligently or improperly keeps, deals with or delivers back such bill as to cause loss to the holder, he must compensate the holder for such loss. CHAPTER VI OF PAYMENTAND INTEREST 78. To whom payment should be made.—Subject to the provisions of section 82, clause (c), payment of the amount due on a promissory note, bill of exchange or cheque must, in order to discharge the maker or acceptor, be made to the holder of the instrument. 79. Interest when rate specified.—When interest at a specified rate is expressly made payable on a promissory note or bill of exchange, interest shall be calculated at the rate specified, on the amount of the principal money due"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_65,"interest at a specified rate is expressly made payable on a promissory note or bill of exchange, interest shall be calculated at the rate specified, on the amount of the principal money due thereon, from the date of the instrument, until tender or realization of such amount, or until such date after the institution of a suit to recover such amount as the Court directs. 80. Interest when no rate specified.— When no rate of interest is specified in the instrument, interest on the amount due thereon shall, 1[notwithstanding any agreement relating to interest between any parties to the instrument], be calculated at the rate of 2[eighteen per centum] per annum, from the date at which the same ought to have been paid by the party charged, until tender or realization of the amount due thereon, or until such date after the institution of a suit to recover such a mount as the Court directs. Explanation.—When the party charged is the indorser of an instrument dishonoured by non-payment, he is"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_66,"or until such date after the institution of a suit to recover such a mount as the Court directs. Explanation.—When the party charged is the indorser of an instrument dishonoured by non-payment, he is liable to pay interest only from the time that he receives notice of the dishonour. 81. Delivery of instrument on payment or indemnity in case of loss.—3[(1)] Any person liable to pay, and called upon by the holder thereof to pay, the amount due on a promissory note, bill of exchange or cheque is before payment entitled to have it shown, and is on payment entitled to have it delivered up, to him, or if the instrument is lost or cannot be produced, to be indemnified against any further claim thereon against him. 4[(2) Where the cheque is an electronic image of a truncated cheque, even after the payment the banker who received the payment shall be entitled to retain the truncated cheque. (3) A certificate issued on the foot of the printout of the electronic image of a truncated cheque by"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_67,"the payment the banker who received the payment shall be entitled to retain the truncated cheque. (3) A certificate issued on the foot of the printout of the electronic image of a truncated cheque by the banker who paid the instrument, shall be prima facie proof of such payment.] CHAPTER VII OF DISCHARGE FROM LIABILITY ON NOTES, BILLS AND CHEQUES 82. Discharge from liability.—The maker, acceptor or indorser respectively of a negotiable instrument is discharged from liability thereon— (a) by cancellation.—to a holder thereof who cancels such acceptor's or indorser’s name with intent to discharge him, and to all parties claiming under such holder; (b) by release.—to a holder thereof who otherwise discharges such maker, acceptor or indorser, and to all parties deriving title under such holder after notice of such discharge; (c) by payment.—to all parties thereto, if the instrument is payable to bearer, or has been indorsed in blank, and such maker, acceptor or indorser makes payment in"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_68,"after notice of such discharge; (c) by payment.—to all parties thereto, if the instrument is payable to bearer, or has been indorsed in blank, and such maker, acceptor or indorser makes payment in due course of the amount due thereon. 1. Subs. by Act 30 of 1926, s. 2, for “except in cases provided for by the Code of Civil Procedure, s. 532”. 2. Subs. by Act 66 of 1988, s. 2, for “six per centum” (w.e.f. 30-12-1988). 3. Section 81 re-numbered as sub-section (1) thereof by Act 55 of 2002, s. 4 (w.e.f. 6-2-2003). 4. Ins. by s. 4, ibid. (w.e.f. 6-2-2003). 20 83. Discharge by allowing drawee more than forty-eight hours to accept.—If the holder of a bill of exchange allows the drawee more than 1[forty-eight] hours, exclusive of public holidays, to consider whether he will accept the same, all previous parties not consenting to such allowance are thereby discharge from liability to such holder. 2[84. When cheque not duly presented and drawer damaged thereby.—(1) Where a cheque is not"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_69,"all previous parties not consenting to such allowance are thereby discharge from liability to such holder. 2[84. When cheque not duly presented and drawer damaged thereby.—(1) Where a cheque is not presented for payment within a reasonable time of its issue, and the drawer or person on whose account it is drawn had the right, at the time when presentment ought to have been made, as between himself and the banker, to have the cheque paid and suffers actual damage through the delay, he is discharged to the extent of such damage, that is to say, to the extent to which such drawer or person is a creditor of the banker to a large amount than he would have been if such cheque had been paid. (2) In determining what is a reasonble time, regard shall be had to the nature of the instrument, the usage of trade and of bankers, and the facts of the particular case. (3) The holder of the cheque as to which such drawer of person is so discharged shall be a creditor, in lieu of such drawer or person,"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_70,"of trade and of bankers, and the facts of the particular case. (3) The holder of the cheque as to which such drawer of person is so discharged shall be a creditor, in lieu of such drawer or person, of such banker to the extent of such discharge and entitled to recover the amount from him. Illustrations (a) A draws a cheque for Rs. 1,000, and, when the cheque ought to be presented, has funds at the bank to meet it. The bank fails before the cheque is presented. The drawer is discharged, but the holder can prove against the bank for the amount of the cheque. (b) A draws a cheque at Umballa on a bank in Calcutta. The bank fails before the cheque could be presented in ordinary course. A is not discharged, for he has not suffered actual damage through any delay in presenting the cheque.] 85. Cheque payable to order.—3[(1)] Where a cheque payable to order purports to be endorsed by or on behalf of the payee, the drawee is discharged by payment in due course. 4[(2) Where a cheque is"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_71,"85. Cheque payable to order.—3[(1)] Where a cheque payable to order purports to be endorsed by or on behalf of the payee, the drawee is discharged by payment in due course. 4[(2) Where a cheque is originally expressed to be payable to bearer, the drawee is discharged by payment in due course to the bearer thereof, notwithstanding any endorsement whether in full or in blank appearing thereon, and notwithstanding that any such endorsement purports to restrict or exclude further negotiation.] 5[85A. Drafts drawn by one branch of a bank on another payable to order.—where any draft, that is an order to pay money, drawn by one office of a bank upon another office of the same bank for a sum of money payable to order on demand, purports to be endorsed by or on behalf of the payee, the bank is discharged by payment in due course.] 86. Parties not consenting discharged by qualified or limited acceptance.—If the holder of a bill of exchange acquiesces in a qualified acceptance, or one limited to"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_72,"by payment in due course.] 86. Parties not consenting discharged by qualified or limited acceptance.—If the holder of a bill of exchange acquiesces in a qualified acceptance, or one limited to part of the sum mentioned in the bill, or which substitutes a different place or time for payment, or which, where the drawees are not partners, is not signed by all the drawees, all previous parties whose consent is not obtained to such acceptance are discharged as against the holder and those claiming under him, unless on notice given by the holder they assent to such acceptance. Explanation.—An acceptance is qualified (a) where it is conditional, declaring the payment to be dependent on the happening of an event therein stated; (b) where it undertakes the payment of part only of the sum ordered to be paid; 1. Subs. by Act 12 of 1921, s. 2, for “twenty-four”. 2. Subs. by Act 6 of 1897, s. 3, for s. 84. 3. S. 85 re-numbered as sub-section (1) thereof by Act 17 of 1934, s. 2. 4. Ins. by s. 2,"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_73,"to be paid; 1. Subs. by Act 12 of 1921, s. 2, for “twenty-four”. 2. Subs. by Act 6 of 1897, s. 3, for s. 84. 3. S. 85 re-numbered as sub-section (1) thereof by Act 17 of 1934, s. 2. 4. Ins. by s. 2, ibid. 5. Ins. by Act 25 of 1930, s. 2. 21 (c) where no place of payment being specified on the order, it undertakes the payment at a specified place, and not otherwise or elsewhere; or where, a place of payment being specified in the order, it undertakes the payment at some other place and not otherwise or elsewhere; (d) where it undertakes the payment at a time other than that at which under the order it would be legally due. 87. Effect of material alteration.—Any material alteration of a negotiable instrument renders the same void as against anyone who is a party thereto at the time of making such alteration and does not consent thereto, unless it was made in order to carry out the common intention of the original parties; Alteration by indorsee.—And any such alteration, if made by an"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_74,"such alteration and does not consent thereto, unless it was made in order to carry out the common intention of the original parties; Alteration by indorsee.—And any such alteration, if made by an indorsee, discharges his indorser from all liability to him in respect of the consideration thereof. The provisions of this section are subject to those of sections 20, 49, 86 and 125. 88. Acceptor or indorser bound notwithstanding previous alteration.—An acceptor or indorser of a negotiable instrument is bound by his acceptance or indorsement notwithstanding any previous alteration of the instrument. 89. Payment of instrument on which alteration is not apparent.—1[(1)] Where a promissory note, bill of exchange or cheque has been materially altered but does not appear to have been so altered, or where a cheque is presented for payment which does not at the time of presentation appear to be crossed or to have had a crossing which has been obliterated, payment thereof by a person or banker"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_75,"or where a cheque is presented for payment which does not at the time of presentation appear to be crossed or to have had a crossing which has been obliterated, payment thereof by a person or banker liable to pay, and paying the same according to the apparent tenor thereof at the time of payment and otherwise in due course, shall discharge such person or banker from all liability thereon; and such payment shall not be questioned by reason of the instrument having been altered or the cheque crossed. 2[(2) Where the cheque is an electronic image of a truncated cheque, any difference in apparent tenor of such electronic image and the truncated cheque shall be a material alteration and it shall be the duty of the bank or the clearing house, as the case may be, to ensure the exactness of the apparent tenor of electronic image of the truncated cheque while truncating and transmitting the image. (3) Any bank or a clearing house which receives a transmitted electronic image of a truncated"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_76,"apparent tenor of electronic image of the truncated cheque while truncating and transmitting the image. (3) Any bank or a clearing house which receives a transmitted electronic image of a truncated cheque, shall verify from the party who transmitted the image to it, that the image so transmitted to it and received by it, is exactly the same.] 90. Extinguishment of rights of action on bill in acceptor's hands.—If a bill of exchange which has been negotiated is, at or after maturity, held by the acceptor in his own right, all rights of action thereon are extinguished. CHAPTER VIII OF NOTICE OF DISHONOUR 91. Dishonour by non-acceptance.—A bill of exchange is said to be dishonoured by non-acceptance when the drawee, or one of several drawees not being partners, makes default in acceptance upon being duly required to accept the bill, or where presentment is excused and the bill is not accepted. Where the drawee is incompetent to contract, or the acceptance is qualified the bill may be"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_77,"upon being duly required to accept the bill, or where presentment is excused and the bill is not accepted. Where the drawee is incompetent to contract, or the acceptance is qualified the bill may be treated as dishonoured. 92. Dishonour by non-payment.—A promissory note, bill of exchange or cheque is said to be dishonoured by non-payment when the maker of the note, acceptor of the bill or drawee of the cheque makes default in payment upon being duly required to pay the same. 93. By and to whom notice should be given.—When a promissory note, bill of exchange or cheque is dishonoured by non-acceptance or non-payment, the holder thereof, or some party thereto who remains 1. Section 89 re-numbered as sub-section (1) thereof by Act 55 of 2002, s. 5 (w.e.f. 6-2-2003). 2. Ins. by, s. 5, ibid, (w.e.f. 6-2-2003). 22 liable thereon, must give notice that the instrument has been so dishonoured to all other parties whom the holder seeks to make severally liable thereon, and to some one of several"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_78,"6-2-2003). 22 liable thereon, must give notice that the instrument has been so dishonoured to all other parties whom the holder seeks to make severally liable thereon, and to some one of several parties whom he seeks to make jointly liable thereon. Nothing in this section renders it necessary to give notice to the maker of the dishonoured promissory note or the drawee or acceptor of the dishonoured bill of exchange or cheque. 94. Mode in which notice may be given.—Notice of dishonour may be given to a duly authorized agent of the person to whom it is required to be given, or, where he has died, to his legal representative, or, where he has been declared an insolvent, to his assignee; may be oral or written; may, if written, be sent by post; and may be in any form; but it must inform the party to whom it is given, either in express terms or by reasonable intendment, that the instrument has been dishonoured, and in what way, and that he will be held liable thereon; and it must be given"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_79,"to whom it is given, either in express terms or by reasonable intendment, that the instrument has been dishonoured, and in what way, and that he will be held liable thereon; and it must be given within a reasonable time after dishonour, at the place of business or (in case such party has no place of business) at the residence of the party for whom it is intended. If the notice is duly directed and sent by post and miscarries, such miscarriage does not render the notice invalid. 95. Party receiving must transmit notice of dishonour.—Any party receiving notice of dishonour must, in order to render any prior party liable to himself, give notice of dishonour to such party within a reasonable time, unless such party otherwise receives due notice as provided by section 93. 96. Agent for presentment.—When the instrument is deposited with an agent for presentment, the agent is entitled to the same time to give notice to his principal as if he were the holder giving notice of dishonour, and"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_80,"the instrument is deposited with an agent for presentment, the agent is entitled to the same time to give notice to his principal as if he were the holder giving notice of dishonour, and the principal is entitled to a further like period to give notice of dishonour. 97. When party to whom notice given is dead.—when the party to whom notice of dishonour is dispatched is dead, but the party dispatching the notice is ignorant of his death, the notice is sufficient. 98. When notice of dishonour is unnecessary.—No notice of dishonour is necessary— (a) when it is dispensed with by the party entitled thereto; (b) in order to charge the drawer, when he has countermanded payment; (c)when the party charged could not suffer damage for want of notice; (d) when the party entitled to notice cannot after due search be found; or the party bound to give notice is, for any other reason, unable without any fault of his own to give it; (e) to charge the drawers, when the acceptor is also a drawer; (f) in"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_81,"due search be found; or the party bound to give notice is, for any other reason, unable without any fault of his own to give it; (e) to charge the drawers, when the acceptor is also a drawer; (f) in the case of a promissory note which is not negotiable; (g) when the party entitled to notice, knowing the facts, promises unconditionally to pay the amount due on the instrument. CHAPTER IX O F N O T I NG A N D P R O T E S T 99. Noting.—When a promissory note or bill of exchange has been dishonoured by non-acceptance or non-payment, the holder may cause such dishonour to be noted by a notary public upon the instrument, or upon a paper attached thereto, or partly upon each. Such note must be made within a reasonable time after dishonour, and must specify the date of dishonour, the reason, if any, assigned for such dishonour, or, if the instrument has not been expressly dishonoured, the reason why the holder treats it as dishonoured, and the notary's charges. 100. Protest.—When a promissory"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_82,"assigned for such dishonour, or, if the instrument has not been expressly dishonoured, the reason why the holder treats it as dishonoured, and the notary's charges. 100. Protest.—When a promissory note or bill of exchange has been dishonoured by non-acceptance or non-payment, the holder may, within a reasonable time, cause such dishonour to be noted and certified by a notary public. Such certificate is called a protest. Protest for better security.—When the acceptor of a bill of exchange has become insolvent, or his credit has been publicly impeached, before the maturity of the bill, the holder may, within a reasonable time, cause a notary public to demand better security of the acceptor, and on its being 23 refused may, within a reasonable time, cause such facts to be noted and certified as aforesaid. Such certificate is called a protest for better security. 101. Contents of protest.—A protest under section 100 must contain— (a) either the instrument itself, or a literal transcript"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_83,"as aforesaid. Such certificate is called a protest for better security. 101. Contents of protest.—A protest under section 100 must contain— (a) either the instrument itself, or a literal transcript of the instrument and of everything written or printed thereupon; (b) the name of the person for whom and against whom the instrument has been protested; (c) a statement that payment or acceptance, or better security, as the case may be, has been demanded of such person by the notary public; the terms of his answer, if any, or a statement that he gave no answer, or that he could not be found; (d) when the note or bill has been dishonoured, the place and time of dishonour, and, when better security has been refused, the place and time of refusal; (e) the subscription of the notary public making the protest; (f) in the event of an acceptance for honour or of a payment for honour, the name of the person by whom, of the person for whom, and the manner in which, such acceptance or payment was"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_84,"the protest; (f) in the event of an acceptance for honour or of a payment for honour, the name of the person by whom, of the person for whom, and the manner in which, such acceptance or payment was offered and effected. 1[A notary public may make the demand mentioned in clause (c) of this section either in person or by his clerk or, where authorized by agreement or usage, by registered letter.] 102. Notice of protest.—When a promissory note or bill of exchange is required by law to be protested, notice of such protest must be given instead of notice of dishonour, in the same manner and subject to the same conditions; but the notice may be given by the notary public who makes the protest. 103. Protest for non-payment after dishonour by non-acceptance.—All bills of exchange drawn payable at some other place than the place mentioned as the residence of the drawee, and which are dishonoured by non-acceptance, may, without further presentment to the drawee, be protested for nonpayment, in"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_85,"some other place than the place mentioned as the residence of the drawee, and which are dishonoured by non-acceptance, may, without further presentment to the drawee, be protested for nonpayment, in the place specified for payment, unless paid before or at maturity. 104. Protest of foreign bills.—Foreign bills of exchange must be protested for dishonour when such protest is required by the law of the place where they are drawn. 2[104A. When noting equivalent to protest.—For the purposes of this Act, where a bill of note is required to be protested within a specified time or before some further proceeding is taken it is sufficient that the bill has been noted for protest before the expiration of the specified time or the taking of the proceeding; and, the formal protest may be extended at any time thereafter as of the date of the noting.] CHAPTER X OF R E A S O N A B L E T I M E 105. Reasonable time.—In determining what is a reasonable time for presentment for acceptance or payment,"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_86,"any time thereafter as of the date of the noting.] CHAPTER X OF R E A S O N A B L E T I M E 105. Reasonable time.—In determining what is a reasonable time for presentment for acceptance or payment, for giving notice of dishonour and for noting, regard shall be had to the nature of the instrument and the usual course of dealing with respect to similar instruments; and, in calculating such time, public holidays shall be excluded. 106. Reasonable time of giving notice of dishonour.—If the holder and the party to whom notice of dishonour is given carry on business or live (as the case may be) in different places, such notice is given within a reasonable time if it is dispatched by the next post or on the day next after the day of dishonour. If the said parties carry on business or live in the same place, such notice is given within a reasonable time if it is dispatched in time to reach its destination on the day next after the day of dishonour. 107. Reasonable time for transmitting such"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_87,"same place, such notice is given within a reasonable time if it is dispatched in time to reach its destination on the day next after the day of dishonour. 107. Reasonable time for transmitting such notice.—A party receiving notice of dishonour, who seeks to enforce his right against a prior party, transmits the notice within a reasonable time if he 1. Ins. by Act 2 of 1885, s. 5. 2. Ins. by s. 6, ibid. 24 transmits it within the same time after its receipt as he would have had to give notice if he had been the holder. CHAPTER XI OF ACCEPTANCE AND PAYMENT FOR HONOUR AND REFERENCE IN CASE OF NEED 108. Acceptance for honour.—When a bill of exchange has been noted or protested for nonacceptance or for better security, any person not being a party already liable thereon may, with the consent of the holder, by writing on the bill, accept the same for the honour of any party thereto. 1*** 109. How acceptance for honour must be made.—A person desiring to accept for honour must, 2[by writing"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_88,"of the holder, by writing on the bill, accept the same for the honour of any party thereto. 1*** 109. How acceptance for honour must be made.—A person desiring to accept for honour must, 2[by writing on the bill under his hand,] declare that he accepts under protest the protested bill for the honour of the drawer or of a particular indorser whom he names, or generally for honour. 3*** 110. Acceptance not specifying for whose honour it is made.—Where the acceptance does not express for whose honour it is made it shall be deemed to be made for the honour of the drawer. 111. Liability of acceptor for honour.—An acceptor for honour binds himself to all parties subsequent to the party for whose honour he accepts to pay the amount of the bill if the drawee do not; and such party and all prior parties are liable in their respective capacities to compensate the acceptor for honour for all loss or damage sustained by him in consequence of such acceptance. But an acceptor for honour is not"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_89,"parties are liable in their respective capacities to compensate the acceptor for honour for all loss or damage sustained by him in consequence of such acceptance. But an acceptor for honour is not liable to the holder of the bill unless it is presented, or (in case the address given by such acceptor on the bill is a place other than the place where the bill is made payable) forwarded for presentment, not later than the day next after the day of its maturity. 112. When acceptor for honour may be charged.—An acceptor for honour cannot be charged unless the bill has at its maturity been presented to the drawee for payment, and has been dishonoured by him, and noted or protested for such dishonour. 113. Payment for honour.—When a bill of exchange has been noted or protested for non-payment, any person may pay the same for the honour of any party liable to pay the same: provided that the person so paying 4[or his agent in that behalf] has previously declared before a notary public the"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_90,"any person may pay the same for the honour of any party liable to pay the same: provided that the person so paying 4[or his agent in that behalf] has previously declared before a notary public the party for whose honour he pays, and that such declaration has been recorded by such notary public. 114. Right of payer for honour.—Any person so paying is entitled to all the rights in respect of the bill, of the holder at the time of such payment, and may recover from the party for whose honour he pays all sums so paid, with interest thereon and with all expenses properly incurred in making such payment. 115. Drawee in case of need.—Where a drawee in case of need is named in a bill of exchange, or in any indorsement thereon, the bill is not dishonoured until it has been dishonoured by such drawee. 116. Acceptance and payment without protest.—A drawee in case of need may accept and pay the bill of exchange without previous protest. CHAPTER XII O F C O M P E N S A T I O N 117. Rules as to"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_91,"116. Acceptance and payment without protest.—A drawee in case of need may accept and pay the bill of exchange without previous protest. CHAPTER XII O F C O M P E N S A T I O N 117. Rules as to compensation.—The compensation payable in case of dishonour of a promissory note, bill of exchange or cheque, by any party liable to the holder or any indorsee, shall 5*** be determined by the following rules:— (a) the holder is entitled to the amount due upon the instrument together with the expenses properly incurred in presenting, noting and protesting it; 1. The second sentence rep. by Act 2 of 1885, s. 7. 2. Subs. by s. 8, ibid., for “in the presence of a notary public, subscribe the bill with his own hand, and”. 3. The words “and such declaration must be recorded by the notary in his register” rep. by s. 8, ibid. 4. Ins. by Act 2 of 1885, s. 9. 5. The brackets, words and figures “(except in cases provided for by the Code of Civil Procedure, s. 532)” omitted by Act 30 of 1926 , s. 3. 25 (b)"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_92,"rep. by s. 8, ibid. 4. Ins. by Act 2 of 1885, s. 9. 5. The brackets, words and figures “(except in cases provided for by the Code of Civil Procedure, s. 532)” omitted by Act 30 of 1926 , s. 3. 25 (b) when the person charged resides at a place different from that at which the instrument was payable, the holder is entitled to receive such sum at the current rate of exchange between the two places; (c) an indorser who, being liable, has paid the amount due on the same is entitled to the amount so paid with interest at 1[eighteen per centum] per annum from the date of payment until tender or realization thereof, together with all expenses caused by the dishonour and payment; (d) when the person charged and such indorser reside at different places, the indorser is entitled to receive such sum at the current rate of exchange between the two places; (e) the party entitled to compensation may draw a bill upon the party liable to compensate him, payable at sight or on demand, for the amount"
raw/Legal_Corpus/Negotiable_Instruments_Act_1881.pdf,Negotiable_Instruments_Act_1881.pdf_chunk_93,"at the current rate of exchange between the two places; (e) the party entitled to compensation may draw a bill upon the party liable to compensate him, payable at sight or on demand, for the amount due to him, together with all expenses properly incurred by him. Such bill must be accompanied by the instrument dishonoured and the protest thereof (if any). If such bill is dishonoured, the party dishonouring the same is liable to make compensation thereof in the same manner as in the case of the original bill. CHAPTER XIII S P E C I A L R U L E S O F E V I D E N C E 118. Presumptions as to negotiable instruments.—Until the contrary is proved, the following presumptions shall be made:— (a) of consideration:—that every negotiable instrument was made or drawn for consideration, and that every such instrument, when it has been accepted, indorsed, negotiated or transferred, was accepted, indorsed, negotiated or transferred for consideration; (b) as to date:—that every negotiable instrument"
